lat,lon,XCO2 (mol CO2/mol dry),XCO2PREC (mol CO2/mol dry),Month,Year,DATE,population,primary_fuel,commissioning_year,capacity_mw,city_ascii,capital,city_pop_2022,month,brightness,scan,track,bright_t31,frp,city,state,plant_type,longitude,latitude
0,37.5,0.000406205,2.68E-08,10,2018,01-10-18,1282624.9,,,,Isiolo,admin,45989,10,335.9,1,1,307.45,17.4,,,,,
0,37.5,0.000406726,3.39E-08,2,2018,01-02-18,1282624.9,,,,Meru,admin,1833000,2,303.6,1,1,292.7,5.1,,,,,
0,37.5,0.000406726,3.39E-08,2,2018,01-02-18,1282624.9,,,,Isiolo,admin,45989,2,303.6,1,1,292.7,5.1,,,,,
0,37.5,0.000406674,2.96E-08,11,2018,01-11-18,1282624.9,,,,Meru,admin,1833000,11,338.6,1.7,1.3,307.2,60.3,,,,,
0,37.5,0.000406674,2.96E-08,11,2018,01-11-18,1282624.9,,,,Isiolo,admin,45989,11,338.6,1.7,1.3,307.2,60.3,,,,,
0,38.125,0.000414175,2.33E-08,10,2021,01-10-21,,,,,,,,10,340.75,1,1,303.7,29.6,,,,,
0,38.125,0.000414234,5.06E-08,2,2021,01-02-21,,,,,,,,2,303.1,1.1,1,291.3,5.5,,,,,
0,38.125,0.000399091,2.93E-08,9,2015,01-09-15,32395.607,,,,,,,9,339.8,1.1,1,316.4,20,,,,,
0,38.125,0.000411859,3.08E-08,6,2020,01-06-20,41441.93,,,,,,,6,324.9,1.15,1.05,303.1,13.65,,,,,
0,38.125,0.000411892,2.87E-08,8,2020,01-08-20,41441.93,,,,,,,8,319.94,2.24,1.38,297.6,26.9,,,,,
0,38.125,0.000411772,3.02E-08,9,2020,01-09-20,41441.93,,,,,,,9,335.78,1.3,1.1,304.3,29.32,,,,,
0,38.125,0.000402317,3.56E-08,8,2016,01-08-16,32653.93,,,,,,,8,323.6,1.6,1.3,302,17.5,,,,,
0,38.125,0.000402123,4.27E-08,10,2016,01-10-16,32653.93,,,,,,,10,328.1,1.55,1.2,305.4,22.45,,,,,
0,38.75,0.000414536,3.08E-08,11,2021,01-11-21,,,,,,,,11,313.2,1.2,1.1,296.6,10.2,,,,,
0,38.75,0.000399224,3.77E-08,10,2015,01-10-15,88075.9,,,,,,,10,311.9,3.9,1.8,282.2,43.8,,,,,
0,38.75,0.000399536,3.53E-08,11,2015,01-11-15,88075.9,,,,,,,11,322.2,1.3,1.1,302.4,17.1,,,,,
0,38.75,0.000411628,3.84E-08,5,2020,01-05-20,141840.81,,,,,,,5,326.63,1.77,1.29,302.19,23.86,,,,,
0,38.75,0.000408679,2.11E-08,1,2019,01-01-19,129271.14,,,,,,,1,334.3,1.65,1.25,303.75,31.7,,,,,
0,39.375,0.000414319,4.16E-08,4,2021,01-04-21,,,,,,,,4,317.1,1.7,1.3,298.1,20.8,,,,,
0,39.375,0.000415595,3.63E-08,12,2021,01-12-21,,,,,,,,12,318.2,1.7,1.3,298.6,21.6,,,,,
0,39.375,0.000412157,4.75E-08,7,2020,01-07-20,77774.9,,,,,,,7,338.3,1.1,1,309.2,23.4,,,,,
0,39.375,0.000412411,7.34E-08,4,2020,01-04-20,77774.9,,,,,,,4,313.4,2.9,1.6,290.4,25.8,,,,,
0,39.375,0.000409605,3.51E-08,11,2019,01-11-19,71577.164,,,,,,,11,316.2,2.9,1.6,293,33.5,,,,,
0,39.375,0.000406682,2.50E-08,11,2018,01-11-18,65272.31,,,,,,,11,312.55,1.9,1.4,289.45,16.4,,,,,
0,40,0.000405169,3.02E-08,2,2017,01-02-17,315660.5,,,,Dadaab,,5723,2,306.25,1.5,1.2,290.15,12.65,,,,,
0,40,0.000399204,3.72E-08,10,2015,01-10-15,260563.28,,,,Dadaab,,5723,10,321.5,1.2,1.1,300.7,15.1,,,,,
0,40,0.000411793,2.86E-08,9,2020,01-09-20,415153.12,,,,Dadaab,,5723,9,304.1,3.4,1.7,291,28,,,,,
0,40,0.000407457,7.55E-08,4,2018,01-04-18,345622,,,,Dadaab,,5723,4,313.8,3.7,1.8,291.2,44.7,,,,,
0,40.625,0.000399192,3.67E-08,10,2015,01-10-15,27497.514,,,,,,,10,320.2,1.3,1.1,299.3,17.1,,,,,
0,40.625,0.000411791,2.81E-08,9,2020,01-09-20,44689.3,,,,,,,9,313.4,1.3,1.1,296.8,12.5,,,,,
0,40.625,0.000409598,3.45E-08,10,2019,01-10-19,41211.184,,,,,,,10,313.05,2.9,1.6,291.55,33.75,,,,,
0,40.625,0.000407536,7.35E-08,4,2018,01-04-18,37892.97,,,,,,,4,316.1,3.8,1.8,291.5,51.5,,,,,
0.5,33.75,0.000413844,4.55E-08,5,2021,01-05-21,,,,,,,,5,313.1,1.1,1,298.4,6,,,,,
0.5,33.75,0.00040483,6.06E-08,7,2017,01-07-17,294546.3,,,,,,,7,318.2,1,1,296.7,10.4,,,,,
0.5,33.75,0.000404057,4.59E-08,1,2017,01-01-17,294546.3,,,,,,,1,336.17,1.37,1.17,313.3,33.07,,,,,
0.5,33.75,0.00040539,4.04E-08,2,2017,01-02-17,294546.3,,,,,,,2,307.5,1,1,288.9,8.5,,,,,
0.5,33.75,0.000405655,6.75E-08,3,2017,01-03-17,294546.3,,,,,,,3,320.1,1.1,1,285.4,13.7,,,,,
0.5,33.75,0.000399147,2.46E-08,8,2015,01-08-15,277599.34,,,,,,,8,334.9,1.6,1.2,299.4,54.5,,,,,
0.5,33.75,0.000400117,3.96E-08,3,2015,01-03-15,277599.34,,,,,,,3,331.96,2.2,1.38,314.2,36.12,,,,,
0.5,33.75,0.000399239,4.49E-08,2,2015,01-02-15,277599.34,,,,,,,2,332.1,1.2,1.1,308.9,25.67,,,,,
0.5,33.75,0.000411472,6.11E-08,1,2020,01-01-20,317948.66,,,,,,,1,318.5,1,1,302.5,4.6,,,,,
0.5,33.75,0.000408588,3.63E-08,1,2019,01-01-19,309957.78,,,,,,,1,322.75,2.65,1.45,299.35,34.25,,,,,
0.5,33.75,0.000403506,3.70E-08,12,2016,01-12-16,287390.5,,,,,,,12,327.3,1.1,1.1,313.1,5.8,,,,,
0.5,33.75,0.000407149,2.61E-08,2,2018,01-02-18,302174.53,,,,,,,2,326.9,2.45,1.5,303.95,44.25,,,,,
0.5,34.375,0.000414762,1.20E-07,2,2021,01-02-21,,,,,Bungoma,admin,55857,2,327.12,1.06,1.02,307.5,14.94,,,,,
0.5,34.375,0.000413864,3.80E-08,1,2021,01-01-21,,,,,Bungoma,admin,55857,1,318.5,1.2,1.1,301.6,9.05,,,,,
0.5,34.375,0.000414948,2.19E-08,3,2021,01-03-21,,,,,Bungoma,admin,55857,3,329.7,1.5,1.2,301.48,47.56,,,,,
0.5,34.375,0.000404396,7.07E-08,10,2017,01-10-17,2130543,,,,Bungoma,admin,55857,10,340.9,1.1,1,303.2,41.55,,,,,
0.5,34.375,0.000404628,6.27E-08,7,2017,01-07-17,2130543,,,,Bungoma,admin,55857,7,313.7,1.3,1.1,294.7,8.3,,,,,
0.5,34.375,0.000403866,4.25E-08,1,2017,01-01-17,2130543,,,,Bungoma,admin,55857,1,330.22,1.22,1.07,307.75,21.01,,,,,
0.5,34.375,0.000405818,4.42E-08,4,2017,01-04-17,2130543,,,,Bungoma,admin,55857,4,333.9,1,1,292.6,29.6,,,,,
0.5,34.375,0.000405134,2.94E-08,12,2017,01-12-17,2130543,,,,Bungoma,admin,55857,12,315.45,1.05,1,299.6,6.5,,,,,
0.5,34.375,0.000405208,3.92E-08,2,2017,01-02-17,2130543,,,,Bungoma,admin,55857,2,331.88,2.9,1.59,299.59,114.56,,,,,
0.5,34.375,0.000405537,6.47E-08,3,2017,01-03-17,2130543,,,,Bungoma,admin,55857,3,320.7,1,1,303.9,9.33,,,,,
0.5,34.375,0.000404373,6.12E-08,8,2017,01-08-17,2130543,,,,Bungoma,admin,55857,8,316.2,1.1,1,297.5,9.7,,,,,
0.5,34.375,0.000400615,5.57E-08,12,2015,01-12-15,2015728.6,,,,Bungoma,admin,55857,12,317.25,1.2,1.1,302.6,9.95,,,,,
0.5,34.375,0.000398967,2.36E-08,8,2015,01-08-15,2015728.6,,,,Bungoma,admin,55857,8,334.05,1.2,1.1,302.5,37.6,,,,,
0.5,34.375,0.000399929,7.37E-08,4,2015,01-04-15,2015728.6,,,,Bungoma,admin,55857,4,319.1,1.5,1.2,298.3,16.5,,,,,
0.5,34.375,0.000398274,3.41E-08,1,2015,01-01-15,2015728.6,,,,Bungoma,admin,55857,1,328.15,1.24,1.1,309.77,19.36,,,,,
0.5,34.375,0.000399885,3.70E-08,3,2015,01-03-15,2015728.6,,,,Bungoma,admin,55857,3,327.62,1.28,1.1,297.11,31.8,,,,,
0.5,34.375,0.000399727,3.92E-08,10,2015,01-10-15,2015728.6,,,,Bungoma,admin,55857,10,323,1.3,1.1,302.4,15.5,,,,,
0.5,34.375,0.000399728,6.93E-08,11,2015,01-11-15,2015728.6,,,,Bungoma,admin,55857,11,316.25,1.6,1.25,293.45,20.55,,,,,
0.5,34.375,0.000399012,4.25E-08,2,2015,01-02-15,2015728.6,,,,Bungoma,admin,55857,2,331.61,1.19,1.05,304.7,26.19,,,,,
0.5,34.375,0.000412104,6.04E-08,7,2020,01-07-20,2310847.5,,,,Bungoma,admin,55857,7,313.1,1.2,1.1,295.8,8.3,,,,,
0.5,34.375,0.000413036,3.80E-08,12,2020,01-12-20,2310847.5,,,,Bungoma,admin,55857,12,318.38,1,1,300.95,7.85,,,,,
0.5,34.375,0.000408481,3.45E-08,1,2019,01-01-19,2249205.8,,,,Bungoma,admin,55857,1,327.11,1.21,1.05,306.79,16.32,,,,,
0.5,34.375,0.000410591,3.86E-08,4,2019,01-04-19,2249205.8,,,,Bungoma,admin,55857,4,322.7,2.07,1.4,297.9,29.93,,,,,
0.5,34.375,0.000409286,4.92E-08,2,2019,01-02-19,2249205.8,,,,Bungoma,admin,55857,2,332.65,2.03,1.28,309.83,46.45,,,,,
0.5,34.375,0.000410011,6.12E-08,3,2019,01-03-19,2249205.8,,,,Bungoma,admin,55857,3,316.8,1.25,1.13,291.27,19.92,,,,,
0.5,34.375,0.000401537,4.00E-08,5,2016,01-05-16,2073819.2,,,,Bungoma,admin,55857,5,315.95,1.1,1,299.05,8.1,,,,,
0.5,34.375,0.000403437,3.61E-08,12,2016,01-12-16,2073819.2,,,,Bungoma,admin,55857,12,320.27,1.23,1.08,302.42,11.5,,,,,
0.5,34.375,0.000401745,4.91E-08,1,2016,01-01-16,2073819.2,,,,Bungoma,admin,55857,1,317.1,1,1,298.4,7.3,,,,,
0.5,34.375,0.000403116,5.42E-08,3,2016,01-03-16,2073819.2,,,,Bungoma,admin,55857,3,317.3,1.15,1.05,293.55,17.5,,,,,
0.5,34.375,0.00040278,4.51E-08,7,2016,01-07-16,2073819.2,,,,Bungoma,admin,55857,7,315.08,1.24,1.1,295.24,9.88,,,,,
0.5,34.375,0.00040276,3.96E-08,2,2016,01-02-16,2073819.2,,,,Bungoma,admin,55857,2,324.7,1,1,300.27,13.08,,,,,
0.5,34.375,0.000402818,4.08E-08,6,2016,01-06-16,2073819.2,,,,Bungoma,admin,55857,6,318.7,1.1,1,302.2,10.2,,,,,
0.5,34.375,0.00040257,5.47E-08,11,2016,01-11-16,2073819.2,,,,Bungoma,admin,55857,11,318.2,1,1,301.8,8.4,,,,,
0.5,34.375,0.000405798,6.77E-08,5,2018,01-05-18,2189266.8,,,,Bungoma,admin,55857,5,312.6,1.5,1.2,295.6,9.4,,,,,
0.5,34.375,0.000407851,7.62E-08,4,2018,01-04-18,2189266.8,,,,Bungoma,admin,55857,4,327.2,1,1,299.7,18.2,,,,,
0.5,34.375,0.000406926,4.51E-08,1,2018,01-01-18,2189266.8,,,,Bungoma,admin,55857,1,325.67,1.64,1.24,304.23,27.85,,,,,
0.5,34.375,0.000407005,2.75E-08,2,2018,01-02-18,2189266.8,,,,Bungoma,admin,55857,2,328.5,1.61,1.2,306.76,29.09,,,,,
0.5,35,0.000413919,2.73E-08,9,2021,01-09-21,,,,,Eldoret,admin,193830,9,315.6,1.8,1.3,296.4,21.6,,,,,
0.5,35,0.000413919,2.73E-08,9,2021,01-09-21,,,,,Iten,admin,,9,315.6,1.8,1.3,296.4,21.6,,,,,
0.5,35,0.000414429,1.09E-07,2,2021,01-02-21,,,,,Eldoret,admin,193830,2,324.32,1.69,1.23,303.35,25.7,,,,,
0.5,35,0.000414429,1.09E-07,2,2021,01-02-21,,,,,Iten,admin,,2,324.32,1.69,1.23,303.35,25.7,,,,,
0.5,35,0.000415341,3.98E-08,12,2021,01-12-21,,,,,Eldoret,admin,193830,12,319.45,1.2,1.1,301.25,10.1,,,,,
0.5,35,0.000415341,3.98E-08,12,2021,01-12-21,,,,,Iten,admin,,12,319.45,1.2,1.1,301.25,10.1,,,,,
0.5,35,0.00041386,3.57E-08,1,2021,01-01-21,,,,,Eldoret,admin,193830,1,325.73,1.4,1.16,304.85,22.12,,,,,
0.5,35,0.00041386,3.57E-08,1,2021,01-01-21,,,,,Iten,admin,,1,325.73,1.4,1.16,304.85,22.12,,,,,
0.5,35,0.000414654,2.32E-08,3,2021,01-03-21,,,,,Eldoret,admin,193830,3,324.73,1.62,1.23,302.21,24.76,,,,,
0.5,35,0.000414654,2.32E-08,3,2021,01-03-21,,,,,Iten,admin,,3,324.73,1.62,1.23,302.21,24.76,,,,,
0.5,35,0.000414746,5.75E-08,6,2021,01-06-21,,,,,Eldoret,admin,193830,6,317,1,1,289.5,8,,,,,
0.5,35,0.000414746,5.75E-08,6,2021,01-06-21,,,,,Iten,admin,,6,317,1,1,289.5,8,,,,,
0.5,35,0.000403932,3.91E-08,1,2017,01-01-17,1381347.1,,,,Eldoret,admin,193830,1,327.52,1.21,1.09,308.1,17.45,,,,,
0.5,35,0.000403932,3.91E-08,1,2017,01-01-17,1381347.1,,,,Iten,admin,,1,327.52,1.21,1.09,308.1,17.45,,,,,
0.5,35,0.000405454,4.17E-08,4,2017,01-04-17,1381347.1,,,,Eldoret,admin,193830,4,314.7,1.17,1.07,285.93,13.63,,,,,
0.5,35,0.000405454,4.17E-08,4,2017,01-04-17,1381347.1,,,,Iten,admin,,4,314.7,1.17,1.07,285.93,13.63,,,,,
0.5,35,0.000405261,2.77E-08,12,2017,01-12-17,1381347.1,,,,Eldoret,admin,193830,12,322.87,1.03,1.03,303.53,12.4,,,,,
0.5,35,0.000405261,2.77E-08,12,2017,01-12-17,1381347.1,,,,Iten,admin,,12,322.87,1.03,1.03,303.53,12.4,,,,,
0.5,35,0.000404931,3.81E-08,2,2017,01-02-17,1381347.1,,,,Eldoret,admin,193830,2,326.38,1.41,1.15,305.51,22.79,,,,,
0.5,35,0.000404931,3.81E-08,2,2017,01-02-17,1381347.1,,,,Iten,admin,,2,326.38,1.41,1.15,305.51,22.79,,,,,
0.5,35,0.000404585,3.51E-08,11,2017,01-11-17,1381347.1,,,,Eldoret,admin,193830,11,318.5,1,1,292.8,11.6,,,,,
0.5,35,0.000404585,3.51E-08,11,2017,01-11-17,1381347.1,,,,Iten,admin,,11,318.5,1,1,292.8,11.6,,,,,
0.5,35,0.000405082,6.17E-08,3,2017,01-03-17,1381347.1,,,,Eldoret,admin,193830,3,338.32,1.1,1.05,310.62,26.28,,,,,
0.5,35,0.000405082,6.17E-08,3,2017,01-03-17,1381347.1,,,,Iten,admin,,3,338.32,1.1,1.05,310.62,26.28,,,,,
0.5,35,0.000404051,1.83E-08,9,2017,01-09-17,1381347.1,,,,Eldoret,admin,193830,9,322.4,1.03,1.03,300.13,17.83,,,,,
0.5,35,0.000404051,1.83E-08,9,2017,01-09-17,1381347.1,,,,Iten,admin,,9,322.4,1.03,1.03,300.13,17.83,,,,,
0.5,35,0.000400515,5.15E-08,12,2015,01-12-15,1295970.2,,,,Eldoret,admin,193830,12,311.3,1,1,298.8,5,,,,,
0.5,35,0.000400515,5.15E-08,12,2015,01-12-15,1295970.2,,,,Iten,admin,,12,311.3,1,1,298.8,5,,,,,
0.5,35,0.000399542,7.32E-08,4,2015,01-04-15,1295970.2,,,,Eldoret,admin,193830,4,308.77,1.03,1,283.47,12.43,,,,,
0.5,35,0.000399542,7.32E-08,4,2015,01-04-15,1295970.2,,,,Iten,admin,,4,308.77,1.03,1,283.47,12.43,,,,,
0.5,35,0.00039815,3.20E-08,1,2015,01-01-15,1295970.2,,,,Eldoret,admin,193830,1,327.58,1.51,1.19,306.91,30.07,,,,,
0.5,35,0.00039815,3.20E-08,1,2015,01-01-15,1295970.2,,,,Iten,admin,,1,327.58,1.51,1.19,306.91,30.07,,,,,
0.5,35,0.000399598,3.45E-08,3,2015,01-03-15,1295970.2,,,,Eldoret,admin,193830,3,331.48,1.42,1.16,306.46,35.79,,,,,
0.5,35,0.000399598,3.45E-08,3,2015,01-03-15,1295970.2,,,,Iten,admin,,3,331.48,1.42,1.16,306.46,35.79,,,,,
0.5,35,0.000399446,3.93E-08,10,2015,01-10-15,1295970.2,,,,Eldoret,admin,193830,10,345.12,1,1,310.04,47.74,,,,,
0.5,35,0.000399446,3.93E-08,10,2015,01-10-15,1295970.2,,,,Iten,admin,,10,345.12,1,1,310.04,47.74,,,,,
0.5,35,0.000398974,3.90E-08,9,2015,01-09-15,1295970.2,,,,Eldoret,admin,193830,9,356.64,4.02,1.85,298.78,584.88,,,,,
0.5,35,0.000398974,3.90E-08,9,2015,01-09-15,1295970.2,,,,Iten,admin,,9,356.64,4.02,1.85,298.78,584.88,,,,,
0.5,35,0.000398748,4.02E-08,2,2015,01-02-15,1295970.2,,,,Eldoret,admin,193830,2,325.92,1.52,1.18,303.06,22.81,,,,,
0.5,35,0.000398748,4.02E-08,2,2015,01-02-15,1295970.2,,,,Iten,admin,,2,325.92,1.52,1.18,303.06,22.81,,,,,
0.5,35,0.00041289,8.59E-08,4,2020,01-04-20,1530994.5,,,,Eldoret,admin,193830,4,319,1.2,1.1,303.1,9.3,,,,,
0.5,35,0.00041289,8.59E-08,4,2020,01-04-20,1530994.5,,,,Iten,admin,,4,319,1.2,1.1,303.1,9.3,,,,,
0.5,35,0.000412517,3.73E-08,3,2020,01-03-20,1530994.5,,,,Eldoret,admin,193830,3,324.7,1.3,1.12,297.36,17.64,,,,,
0.5,35,0.000412517,3.73E-08,3,2020,01-03-20,1530994.5,,,,Iten,admin,,3,324.7,1.3,1.12,297.36,17.64,,,,,
0.5,35,0.000413124,3.68E-08,12,2020,01-12-20,1530994.5,,,,Eldoret,admin,193830,12,319.16,1.36,1.16,302.96,11.48,,,,,
0.5,35,0.000413124,3.68E-08,12,2020,01-12-20,1530994.5,,,,Iten,admin,,12,319.16,1.36,1.16,302.96,11.48,,,,,
0.5,35,0.000411651,4.18E-08,5,2020,01-05-20,1530994.5,,,,Eldoret,admin,193830,5,318.2,1.1,1,302.8,8.3,,,,,
0.5,35,0.000411651,4.18E-08,5,2020,01-05-20,1530994.5,,,,Iten,admin,,5,318.2,1.1,1,302.8,8.3,,,,,
0.5,35,0.000411685,4.33E-08,2,2020,01-02-20,1530994.5,,,,Eldoret,admin,193830,2,320.96,1.18,1.09,300.31,13.22,,,,,
0.5,35,0.000411685,4.33E-08,2,2020,01-02-20,1530994.5,,,,Iten,admin,,2,320.96,1.18,1.09,300.31,13.22,,,,,
0.5,35,0.000411051,5.34E-08,1,2020,01-01-20,1530994.5,,,,Eldoret,admin,193830,1,317.2,1.3,1.15,297.6,13.15,,,,,
0.5,35,0.000411051,5.34E-08,1,2020,01-01-20,1530994.5,,,,Iten,admin,,1,317.2,1.3,1.15,297.6,13.15,,,,,
0.5,35,0.000410483,3.37E-08,12,2019,01-12-19,1479241.6,,,,Eldoret,admin,193830,12,319.3,1,1,302.1,10.4,,,,,
0.5,35,0.000410483,3.37E-08,12,2019,01-12-19,1479241.6,,,,Iten,admin,,12,319.3,1,1,302.1,10.4,,,,,
0.5,35,0.000410436,4.39E-08,5,2019,01-05-19,1479241.6,,,,Eldoret,admin,193830,5,306.3,1,1,275.9,4.8,,,,,
0.5,35,0.000410436,4.39E-08,5,2019,01-05-19,1479241.6,,,,Iten,admin,,5,306.3,1,1,275.9,4.8,,,,,
0.5,35,0.000408448,3.26E-08,1,2019,01-01-19,1479241.6,,,,Eldoret,admin,193830,1,329.48,1.2,1.08,306.52,21.86,,,,,
0.5,35,0.000408448,3.26E-08,1,2019,01-01-19,1479241.6,,,,Iten,admin,,1,329.48,1.2,1.08,306.52,21.86,,,,,
0.5,35,0.000410272,3.90E-08,4,2019,01-04-19,1479241.6,,,,Eldoret,admin,193830,4,332.42,1.15,1.1,307.33,21.55,,,,,
0.5,35,0.000410272,3.90E-08,4,2019,01-04-19,1479241.6,,,,Iten,admin,,4,332.42,1.15,1.1,307.33,21.55,,,,,
0.5,35,0.000409111,4.57E-08,2,2019,01-02-19,1479241.6,,,,Eldoret,admin,193830,2,326.79,1.63,1.24,306.34,23.52,,,,,
0.5,35,0.000409111,4.57E-08,2,2019,01-02-19,1479241.6,,,,Iten,admin,,2,326.79,1.63,1.24,306.34,23.52,,,,,
0.5,35,0.000409732,5.67E-08,3,2019,01-03-19,1479241.6,,,,Eldoret,admin,193830,3,327.79,1.85,1.27,303.99,36.18,,,,,
0.5,35,0.000409732,5.67E-08,3,2019,01-03-19,1479241.6,,,,Iten,admin,,3,327.79,1.85,1.27,303.99,36.18,,,,,
0.5,35,0.000403559,3.51E-08,12,2016,01-12-16,1334226.8,,,,Eldoret,admin,193830,12,320.76,1.08,1.05,302.16,9.86,,,,,
0.5,35,0.000403559,3.51E-08,12,2016,01-12-16,1334226.8,,,,Iten,admin,,12,320.76,1.08,1.05,302.16,9.86,,,,,
0.5,35,0.000401541,4.89E-08,1,2016,01-01-16,1334226.8,,,,Eldoret,admin,193830,1,319.62,1,1,300.55,8.27,,,,,
0.5,35,0.000401541,4.89E-08,1,2016,01-01-16,1334226.8,,,,Iten,admin,,1,319.62,1,1,300.55,8.27,,,,,
0.5,35,0.000402877,5.34E-08,3,2016,01-03-16,1334226.8,,,,Eldoret,admin,193830,3,331.75,1.15,1.1,311.85,16.25,,,,,
0.5,35,0.000402877,5.34E-08,3,2016,01-03-16,1334226.8,,,,Iten,admin,,3,331.75,1.15,1.1,311.85,16.25,,,,,
0.5,35,0.000402523,3.89E-08,2,2016,01-02-16,1334226.8,,,,Eldoret,admin,193830,2,326.87,1.05,1.03,309.8,12.62,,,,,
0.5,35,0.000402523,3.89E-08,2,2016,01-02-16,1334226.8,,,,Iten,admin,,2,326.87,1.05,1.03,309.8,12.62,,,,,
0.5,35,0.000402576,5.09E-08,11,2016,01-11-16,1334226.8,,,,Eldoret,admin,193830,11,320.2,1,1,304.1,7.5,,,,,
0.5,35,0.000402576,5.09E-08,11,2016,01-11-16,1334226.8,,,,Iten,admin,,11,320.2,1,1,304.1,7.5,,,,,
0.5,35,0.000407788,2.98E-08,12,2018,01-12-18,1429197.4,,,,Eldoret,admin,193830,12,328.83,1.25,1.12,305.15,20.78,,,,,
0.5,35,0.000407788,2.98E-08,12,2018,01-12-18,1429197.4,,,,Iten,admin,,12,328.83,1.25,1.12,305.15,20.78,,,,,
0.5,35,0.00040664,4.30E-08,1,2018,01-01-18,1429197.4,,,,Eldoret,admin,193830,1,323.53,1.25,1.09,302.66,16.88,,,,,
0.5,35,0.00040664,4.30E-08,1,2018,01-01-18,1429197.4,,,,Iten,admin,,1,323.53,1.25,1.09,302.66,16.88,,,,,
0.5,35,0.000406705,3.74E-08,8,2018,01-08-18,1429197.4,,,,Eldoret,admin,193830,8,303.6,1.1,1.1,283.75,10.15,,,,,
0.5,35,0.000406705,3.74E-08,8,2018,01-08-18,1429197.4,,,,Iten,admin,,8,303.6,1.1,1.1,283.75,10.15,,,,,
0.5,35,0.00040681,2.88E-08,2,2018,01-02-18,1429197.4,,,,Eldoret,admin,193830,2,327.06,1.47,1.17,306.34,24.8,,,,,
0.5,35,0.00040681,2.88E-08,2,2018,01-02-18,1429197.4,,,,Iten,admin,,2,327.06,1.47,1.17,306.34,24.8,,,,,
0.5,35,0.000406657,4.13E-08,11,2018,01-11-18,1429197.4,,,,Eldoret,admin,193830,11,324.5,1.5,1.2,303.1,21.3,,,,,
0.5,35,0.000406657,4.13E-08,11,2018,01-11-18,1429197.4,,,,Iten,admin,,11,324.5,1.5,1.2,303.1,21.3,,,,,
0.5,35.625,0.000414404,9.76E-08,2,2021,01-02-21,,,,,,,,2,340,1.11,1.05,309.9,31.5,,,,,
0.5,35.625,0.000414762,4.37E-08,4,2021,01-04-21,,,,,,,,4,323.2,1.2,1.1,302.3,14.5,,,,,
0.5,35.625,0.000414012,3.35E-08,1,2021,01-01-21,,,,,,,,1,322.97,1.13,1.07,298.87,20.67,,,,,
0.5,35.625,0.000414676,2.44E-08,3,2021,01-03-21,,,,,,,,3,320.58,1.74,1.29,296.71,30.79,,,,,
0.5,35.625,0.000404094,3.55E-08,1,2017,01-01-17,220846.1,,,,,,,1,327.25,1.1,1.05,307.25,14.15,,,,,
0.5,35.625,0.000405415,3.91E-08,4,2017,01-04-17,220846.1,,,,,,,4,324.7,1.3,1.1,307.7,11.1,,,,,
0.5,35.625,0.000404951,3.70E-08,2,2017,01-02-17,220846.1,,,,,,,2,346.48,1.32,1.13,306.74,64.52,,,,,
0.5,35.625,0.000405002,5.85E-08,3,2017,01-03-17,220846.1,,,,,,,3,327.67,1.33,1.13,297.77,26.3,,,,,
0.5,35.625,0.000399366,2.19E-08,8,2015,01-08-15,204821.06,,,,,,,8,325.02,1.32,1.1,303.18,14.58,,,,,
0.5,35.625,0.000399483,7.25E-08,4,2015,01-04-15,204821.06,,,,,,,4,324.2,1,1,293.4,18.7,,,,,
0.5,35.625,0.000398311,2.99E-08,1,2015,01-01-15,204821.06,,,,,,,1,326.4,1,1,306.2,13.9,,,,,
0.5,35.625,0.0003996,3.21E-08,3,2015,01-03-15,204821.06,,,,,,,3,336.88,1.38,1.14,307.71,43.27,,,,,
0.5,35.625,0.000398735,3.79E-08,2,2015,01-02-15,204821.06,,,,,,,2,339.81,1.08,1.03,310.46,37.63,,,,,
0.5,35.625,0.000412811,8.38E-08,4,2020,01-04-20,245692.3,,,,,,,4,324.6,1.2,1.1,302.5,16.3,,,,,
0.5,35.625,0.000412487,3.72E-08,3,2020,01-03-20,245692.3,,,,,,,3,327.75,1.32,1.18,302.3,33.16,,,,,
0.5,35.625,0.000413245,3.55E-08,12,2020,01-12-20,245692.3,,,,,,,12,316.7,1.1,1,291.9,15.2,,,,,
0.5,35.625,0.000408529,3.06E-08,1,2019,01-01-19,237185.97,,,,,,,1,326.5,1.4,1.2,306,13.8,,,,,
0.5,35.625,0.00040918,4.21E-08,2,2019,01-02-19,237185.97,,,,,,,2,329.72,1.35,1.14,302.38,32.48,,,,,
0.5,35.625,0.000409736,5.23E-08,3,2019,01-03-19,237185.97,,,,,,,3,337.44,1.6,1.22,305.54,56.2,,,,,
0.5,35.625,0.000401663,4.87E-08,1,2016,01-01-16,213035.19,,,,,,,1,319.25,1.05,1.05,292.9,15.65,,,,,
0.5,35.625,0.000402925,5.26E-08,3,2016,01-03-16,213035.19,,,,,,,3,333.47,1.55,1.2,303.1,50.23,,,,,
0.5,35.625,0.000402608,3.82E-08,2,2016,01-02-16,213035.19,,,,,,,2,327,1,1,307.1,17.9,,,,,
0.5,35.625,0.000403529,5.76E-08,4,2016,01-04-16,213035.19,,,,,,,4,317.6,1.7,1.3,297.8,17.6,,,,,
0.5,35.625,0.000407831,2.84E-08,12,2018,01-12-18,228839.58,,,,,,,12,328.9,1.1,1,312,9,,,,,
0.5,35.625,0.000408894,5.67E-08,3,2018,01-03-18,228839.58,,,,,,,3,328.53,1,1,303.1,16.73,,,,,
